fecha_id;fecha;anio;trimestre;nombre_trimestre;mes;nombre_mes;semana;dia_de_la_semana_num;nombre_del_dia;dia_del_mes;dia_del_anio;aniotrimestre;aniomes;aniosemana;es_fin_de_semana;dias_totales_del_mes
20201218;2020-12-18;2020;4;Q4;12;December;51;6;Saturday;18;353;202004;202012;202051;t;31
20201219;2020-12-19;2020;4;Q4;12;December;51;7;Sunday;19;354;202004;202012;202051;t;31
20201220;2020-12-20;2020;4;Q4;12;December;51;1;Monday;20;355;202004;202012;202051;f;31
20201221;2020-12-21;2020;4;Q4;12;December;52;2;Tuesday;21;356;202004;202012;202052;f;31
20201222;2020-12-22;2020;4;Q4;12;December;52;3;Wednesday;22;357;202004;202012;202052;f;31
20201223;2020-12-23;2020;4;Q4;12;December;52;4;Thursday;23;358;202004;202012;202052;f;31
20201224;2020-12-24;2020;4;Q4;12;December;52;5;Friday;24;359;202004;202012;202052;f;31
20201225;2020-12-25;2020;4;Q4;12;December;52;6;Saturday;25;360;202004;202012;202052;t;31
20201226;2020-12-26;2020;4;Q4;12;December;52;7;Sunday;26;361;202004;202012;202052;t;31
20201227;2020-12-27;2020;4;Q4;12;December;52;1;Monday;27;362;202004;202012;202052;f;31
20201228;2020-12-28;2020;4;Q4;12;December;53;2;Tuesday;28;363;202004;202012;202053;f;31
20201229;2020-12-29;2020;4;Q4;12;December;53;3;Wednesday;29;364;202004;202012;202053;f;31
20201230;2020-12-30;2020;4;Q4;12;December;53;4;Thursday;30;365;202004;202012;202053;f;31
20201231;2020-12-31;2020;4;Q4;12;December;53;5;Friday;31;366;202004;202012;202053;f;31
20210101;2021-01-01;2021;1;Q1;1;January;53;6;Saturday;1;1;202101;202101;202153;t;31
20210102;2021-01-02;2021;1;Q1;1;January;53;7;Sunday;2;2;202101;202101;202153;t;31
20210103;2021-01-03;2021;1;Q1;1;January;53;1;Monday;3;3;202101;202101;202153;f;31
20210104;2021-01-04;2021;1;Q1;1;January;1;2;Tuesday;4;4;202101;202101;202101;f;31
20210105;2021-01-05;2021;1;Q1;1;January;1;3;Wednesday;5;5;202101;202101;202101;f;31
20210106;2021-01-06;2021;1;Q1;1;January;1;4;Thursday;6;6;202101;202101;202101;f;31
20210107;2021-01-07;2021;1;Q1;1;January;1;5;Friday;7;7;202101;202101;202101;f;31
20210108;2021-01-08;2021;1;Q1;1;January;1;6;Saturday;8;8;202101;202101;202101;t;31
20210109;2021-01-09;2021;1;Q1;1;January;1;7;Sunday;9;9;202101;202101;202101;t;31
20210110;2021-01-10;2021;1;Q1;1;January;1;1;Monday;10;10;202101;202101;202101;f;31
20210111;2021-01-11;2021;1;Q1;1;January;2;2;Tuesday;11;11;202101;202101;202102;f;31
20210112;2021-01-12;2021;1;Q1;1;January;2;3;Wednesday;12;12;202101;202101;202102;f;31
20210113;2021-01-13;2021;1;Q1;1;January;2;4;Thursday;13;13;202101;202101;202102;f;31
20210114;2021-01-14;2021;1;Q1;1;January;2;5;Friday;14;14;202101;202101;202102;f;31
20210115;2021-01-15;2021;1;Q1;1;January;2;6;Saturday;15;15;202101;202101;202102;t;31
20210116;2021-01-16;2021;1;Q1;1;January;2;7;Sunday;16;16;202101;202101;202102;t;31
20210117;2021-01-17;2021;1;Q1;1;January;2;1;Monday;17;17;202101;202101;202102;f;31
20210118;2021-01-18;2021;1;Q1;1;January;3;2;Tuesday;18;18;202101;202101;202103;f;31
20210119;2021-01-19;2021;1;Q1;1;January;3;3;Wednesday;19;19;202101;202101;202103;f;31
20210120;2021-01-20;2021;1;Q1;1;January;3;4;Thursday;20;20;202101;202101;202103;f;31
20210121;2021-01-21;2021;1;Q1;1;January;3;5;Friday;21;21;202101;202101;202103;f;31
20210122;2021-01-22;2021;1;Q1;1;January;3;6;Saturday;22;22;202101;202101;202103;t;31
20210123;2021-01-23;2021;1;Q1;1;January;3;7;Sunday;23;23;202101;202101;202103;t;31
20210124;2021-01-24;2021;1;Q1;1;January;3;1;Monday;24;24;202101;202101;202103;f;31
20210125;2021-01-25;2021;1;Q1;1;January;4;2;Tuesday;25;25;202101;202101;202104;f;31
20210126;2021-01-26;2021;1;Q1;1;January;4;3;Wednesday;26;26;202101;202101;202104;f;31
20210127;2021-01-27;2021;1;Q1;1;January;4;4;Thursday;27;27;202101;202101;202104;f;31
20210128;2021-01-28;2021;1;Q1;1;January;4;5;Friday;28;28;202101;202101;202104;f;31
20210129;2021-01-29;2021;1;Q1;1;January;4;6;Saturday;29;29;202101;202101;202104;t;31
20210130;2021-01-30;2021;1;Q1;1;January;4;7;Sunday;30;30;202101;202101;202104;t;31
20210131;2021-01-31;2021;1;Q1;1;January;4;1;Monday;31;31;202101;202101;202104;f;31
20210201;2021-02-01;2021;1;Q1;2;February;5;2;Tuesday;1;32;202101;202102;202105;f;28
20210202;2021-02-02;2021;1;Q1;2;February;5;3;Wednesday;2;33;202101;202102;202105;f;28
20210203;2021-02-03;2021;1;Q1;2;February;5;4;Thursday;3;34;202101;202102;202105;f;28
20210204;2021-02-04;2021;1;Q1;2;February;5;5;Friday;4;35;202101;202102;202105;f;28
20210205;2021-02-05;2021;1;Q1;2;February;5;6;Saturday;5;36;202101;202102;202105;t;28
20210206;2021-02-06;2021;1;Q1;2;February;5;7;Sunday;6;37;202101;202102;202105;t;28
20210207;2021-02-07;2021;1;Q1;2;February;5;1;Monday;7;38;202101;202102;202105;f;28
20210208;2021-02-08;2021;1;Q1;2;February;6;2;Tuesday;8;39;202101;202102;202106;f;28
20210209;2021-02-09;2021;1;Q1;2;February;6;3;Wednesday;9;40;202101;202102;202106;f;28
20210210;2021-02-10;2021;1;Q1;2;February;6;4;Thursday;10;41;202101;202102;202106;f;28
20210211;2021-02-11;2021;1;Q1;2;February;6;5;Friday;11;42;202101;202102;202106;f;28
20210212;2021-02-12;2021;1;Q1;2;February;6;6;Saturday;12;43;202101;202102;202106;t;28
20210213;2021-02-13;2021;1;Q1;2;February;6;7;Sunday;13;44;202101;202102;202106;t;28
20210214;2021-02-14;2021;1;Q1;2;February;6;1;Monday;14;45;202101;202102;202106;f;28
20210215;2021-02-15;2021;1;Q1;2;February;7;2;Tuesday;15;46;202101;202102;202107;f;28
20210216;2021-02-16;2021;1;Q1;2;February;7;3;Wednesday;16;47;202101;202102;202107;f;28
20210217;2021-02-17;2021;1;Q1;2;February;7;4;Thursday;17;48;202101;202102;202107;f;28
20210218;2021-02-18;2021;1;Q1;2;February;7;5;Friday;18;49;202101;202102;202107;f;28
20210219;2021-02-19;2021;1;Q1;2;February;7;6;Saturday;19;50;202101;202102;202107;t;28
20210220;2021-02-20;2021;1;Q1;2;February;7;7;Sunday;20;51;202101;202102;202107;t;28
20210221;2021-02-21;2021;1;Q1;2;February;7;1;Monday;21;52;202101;202102;202107;f;28
20210222;2021-02-22;2021;1;Q1;2;February;8;2;Tuesday;22;53;202101;202102;202108;f;28
20210223;2021-02-23;2021;1;Q1;2;February;8;3;Wednesday;23;54;202101;202102;202108;f;28
20210224;2021-02-24;2021;1;Q1;2;February;8;4;Thursday;24;55;202101;202102;202108;f;28
20210225;2021-02-25;2021;1;Q1;2;February;8;5;Friday;25;56;202101;202102;202108;f;28
20210226;2021-02-26;2021;1;Q1;2;February;8;6;Saturday;26;57;202101;202102;202108;t;28
20210227;2021-02-27;2021;1;Q1;2;February;8;7;Sunday;27;58;202101;202102;202108;t;28
20210228;2021-02-28;2021;1;Q1;2;February;8;1;Monday;28;59;202101;202102;202108;f;28
20210301;2021-03-01;2021;1;Q1;3;March;9;2;Tuesday;1;60;202101;202103;202109;f;31
20210302;2021-03-02;2021;1;Q1;3;March;9;3;Wednesday;2;61;202101;202103;202109;f;31
20210303;2021-03-03;2021;1;Q1;3;March;9;4;Thursday;3;62;202101;202103;202109;f;31
20210304;2021-03-04;2021;1;Q1;3;March;9;5;Friday;4;63;202101;202103;202109;f;31
20210305;2021-03-05;2021;1;Q1;3;March;9;6;Saturday;5;64;202101;202103;202109;t;31
20210306;2021-03-06;2021;1;Q1;3;March;9;7;Sunday;6;65;202101;202103;202109;t;31
20210307;2021-03-07;2021;1;Q1;3;March;9;1;Monday;7;66;202101;202103;202109;f;31
20210308;2021-03-08;2021;1;Q1;3;March;10;2;Tuesday;8;67;202101;202103;202110;f;31
20210309;2021-03-09;2021;1;Q1;3;March;10;3;Wednesday;9;68;202101;202103;202110;f;31
20210310;2021-03-10;2021;1;Q1;3;March;10;4;Thursday;10;69;202101;202103;202110;f;31
20210311;2021-03-11;2021;1;Q1;3;March;10;5;Friday;11;70;202101;202103;202110;f;31
20210312;2021-03-12;2021;1;Q1;3;March;10;6;Saturday;12;71;202101;202103;202110;t;31
20210313;2021-03-13;2021;1;Q1;3;March;10;7;Sunday;13;72;202101;202103;202110;t;31
20210314;2021-03-14;2021;1;Q1;3;March;10;1;Monday;14;73;202101;202103;202110;f;31
20210315;2021-03-15;2021;1;Q1;3;March;11;2;Tuesday;15;74;202101;202103;202111;f;31
20210316;2021-03-16;2021;1;Q1;3;March;11;3;Wednesday;16;75;202101;202103;202111;f;31
20210317;2021-03-17;2021;1;Q1;3;March;11;4;Thursday;17;76;202101;202103;202111;f;31
20210318;2021-03-18;2021;1;Q1;3;March;11;5;Friday;18;77;202101;202103;202111;f;31
20210319;2021-03-19;2021;1;Q1;3;March;11;6;Saturday;19;78;202101;202103;202111;t;31
20210320;2021-03-20;2021;1;Q1;3;March;11;7;Sunday;20;79;202101;202103;202111;t;31
20210321;2021-03-21;2021;1;Q1;3;March;11;1;Monday;21;80;202101;202103;202111;f;31
20210322;2021-03-22;2021;1;Q1;3;March;12;2;Tuesday;22;81;202101;202103;202112;f;31
20210323;2021-03-23;2021;1;Q1;3;March;12;3;Wednesday;23;82;202101;202103;202112;f;31
20210324;2021-03-24;2021;1;Q1;3;March;12;4;Thursday;24;83;202101;202103;202112;f;31
20210325;2021-03-25;2021;1;Q1;3;March;12;5;Friday;25;84;202101;202103;202112;f;31
20210326;2021-03-26;2021;1;Q1;3;March;12;6;Saturday;26;85;202101;202103;202112;t;31
20210327;2021-03-27;2021;1;Q1;3;March;12;7;Sunday;27;86;202101;202103;202112;t;31
20210328;2021-03-28;2021;1;Q1;3;March;12;1;Monday;28;87;202101;202103;202112;f;31
20210329;2021-03-29;2021;1;Q1;3;March;13;2;Tuesday;29;88;202101;202103;202113;f;31
20210330;2021-03-30;2021;1;Q1;3;March;13;3;Wednesday;30;89;202101;202103;202113;f;31
20210331;2021-03-31;2021;1;Q1;3;March;13;4;Thursday;31;90;202101;202103;202113;f;31
20210401;2021-04-01;2021;2;Q2;4;April;13;5;Friday;1;91;202102;202104;202113;f;30
20210402;2021-04-02;2021;2;Q2;4;April;13;6;Saturday;2;92;202102;202104;202113;t;30
20210403;2021-04-03;2021;2;Q2;4;April;13;7;Sunday;3;93;202102;202104;202113;t;30
20210404;2021-04-04;2021;2;Q2;4;April;13;1;Monday;4;94;202102;202104;202113;f;30
20210405;2021-04-05;2021;2;Q2;4;April;14;2;Tuesday;5;95;202102;202104;202114;f;30
20210406;2021-04-06;2021;2;Q2;4;April;14;3;Wednesday;6;96;202102;202104;202114;f;30
20210407;2021-04-07;2021;2;Q2;4;April;14;4;Thursday;7;97;202102;202104;202114;f;30
20210408;2021-04-08;2021;2;Q2;4;April;14;5;Friday;8;98;202102;202104;202114;f;30
20210409;2021-04-09;2021;2;Q2;4;April;14;6;Saturday;9;99;202102;202104;202114;t;30
20210410;2021-04-10;2021;2;Q2;4;April;14;7;Sunday;10;100;202102;202104;202114;t;30
20210411;2021-04-11;2021;2;Q2;4;April;14;1;Monday;11;101;202102;202104;202114;f;30
20210412;2021-04-12;2021;2;Q2;4;April;15;2;Tuesday;12;102;202102;202104;202115;f;30
20210413;2021-04-13;2021;2;Q2;4;April;15;3;Wednesday;13;103;202102;202104;202115;f;30
20210414;2021-04-14;2021;2;Q2;4;April;15;4;Thursday;14;104;202102;202104;202115;f;30
20210415;2021-04-15;2021;2;Q2;4;April;15;5;Friday;15;105;202102;202104;202115;f;30
20210416;2021-04-16;2021;2;Q2;4;April;15;6;Saturday;16;106;202102;202104;202115;t;30
20210417;2021-04-17;2021;2;Q2;4;April;15;7;Sunday;17;107;202102;202104;202115;t;30
20210418;2021-04-18;2021;2;Q2;4;April;15;1;Monday;18;108;202102;202104;202115;f;30
20210419;2021-04-19;2021;2;Q2;4;April;16;2;Tuesday;19;109;202102;202104;202116;f;30
20210420;2021-04-20;2021;2;Q2;4;April;16;3;Wednesday;20;110;202102;202104;202116;f;30
20210421;2021-04-21;2021;2;Q2;4;April;16;4;Thursday;21;111;202102;202104;202116;f;30
20210422;2021-04-22;2021;2;Q2;4;April;16;5;Friday;22;112;202102;202104;202116;f;30
20210423;2021-04-23;2021;2;Q2;4;April;16;6;Saturday;23;113;202102;202104;202116;t;30
20210424;2021-04-24;2021;2;Q2;4;April;16;7;Sunday;24;114;202102;202104;202116;t;30
20210425;2021-04-25;2021;2;Q2;4;April;16;1;Monday;25;115;202102;202104;202116;f;30
20210426;2021-04-26;2021;2;Q2;4;April;17;2;Tuesday;26;116;202102;202104;202117;f;30
20210427;2021-04-27;2021;2;Q2;4;April;17;3;Wednesday;27;117;202102;202104;202117;f;30
20210428;2021-04-28;2021;2;Q2;4;April;17;4;Thursday;28;118;202102;202104;202117;f;30
20210429;2021-04-29;2021;2;Q2;4;April;17;5;Friday;29;119;202102;202104;202117;f;30
20210430;2021-04-30;2021;2;Q2;4;April;17;6;Saturday;30;120;202102;202104;202117;t;30
20210501;2021-05-01;2021;2;Q2;5;May;17;7;Sunday;1;121;202102;202105;202117;t;31
20210502;2021-05-02;2021;2;Q2;5;May;17;1;Monday;2;122;202102;202105;202117;f;31
20210503;2021-05-03;2021;2;Q2;5;May;18;2;Tuesday;3;123;202102;202105;202118;f;31
20210504;2021-05-04;2021;2;Q2;5;May;18;3;Wednesday;4;124;202102;202105;202118;f;31
20210505;2021-05-05;2021;2;Q2;5;May;18;4;Thursday;5;125;202102;202105;202118;f;31
20210506;2021-05-06;2021;2;Q2;5;May;18;5;Friday;6;126;202102;202105;202118;f;31
20210507;2021-05-07;2021;2;Q2;5;May;18;6;Saturday;7;127;202102;202105;202118;t;31
20210508;2021-05-08;2021;2;Q2;5;May;18;7;Sunday;8;128;202102;202105;202118;t;31
20210509;2021-05-09;2021;2;Q2;5;May;18;1;Monday;9;129;202102;202105;202118;f;31
20210510;2021-05-10;2021;2;Q2;5;May;19;2;Tuesday;10;130;202102;202105;202119;f;31
20210511;2021-05-11;2021;2;Q2;5;May;19;3;Wednesday;11;131;202102;202105;202119;f;31
20210512;2021-05-12;2021;2;Q2;5;May;19;4;Thursday;12;132;202102;202105;202119;f;31
20210513;2021-05-13;2021;2;Q2;5;May;19;5;Friday;13;133;202102;202105;202119;f;31
20210514;2021-05-14;2021;2;Q2;5;May;19;6;Saturday;14;134;202102;202105;202119;t;31
20210515;2021-05-15;2021;2;Q2;5;May;19;7;Sunday;15;135;202102;202105;202119;t;31
20210516;2021-05-16;2021;2;Q2;5;May;19;1;Monday;16;136;202102;202105;202119;f;31
20210517;2021-05-17;2021;2;Q2;5;May;20;2;Tuesday;17;137;202102;202105;202120;f;31
20210518;2021-05-18;2021;2;Q2;5;May;20;3;Wednesday;18;138;202102;202105;202120;f;31
20210519;2021-05-19;2021;2;Q2;5;May;20;4;Thursday;19;139;202102;202105;202120;f;31
20210520;2021-05-20;2021;2;Q2;5;May;20;5;Friday;20;140;202102;202105;202120;f;31
20210521;2021-05-21;2021;2;Q2;5;May;20;6;Saturday;21;141;202102;202105;202120;t;31
20210522;2021-05-22;2021;2;Q2;5;May;20;7;Sunday;22;142;202102;202105;202120;t;31
20210523;2021-05-23;2021;2;Q2;5;May;20;1;Monday;23;143;202102;202105;202120;f;31
20210524;2021-05-24;2021;2;Q2;5;May;21;2;Tuesday;24;144;202102;202105;202121;f;31
20210525;2021-05-25;2021;2;Q2;5;May;21;3;Wednesday;25;145;202102;202105;202121;f;31
20210526;2021-05-26;2021;2;Q2;5;May;21;4;Thursday;26;146;202102;202105;202121;f;31
20210527;2021-05-27;2021;2;Q2;5;May;21;5;Friday;27;147;202102;202105;202121;f;31
20210528;2021-05-28;2021;2;Q2;5;May;21;6;Saturday;28;148;202102;202105;202121;t;31
20210529;2021-05-29;2021;2;Q2;5;May;21;7;Sunday;29;149;202102;202105;202121;t;31
20210530;2021-05-30;2021;2;Q2;5;May;21;1;Monday;30;150;202102;202105;202121;f;31
20210531;2021-05-31;2021;2;Q2;5;May;22;2;Tuesday;31;151;202102;202105;202122;f;31
20210601;2021-06-01;2021;2;Q2;6;June;22;3;Wednesday;1;152;202102;202106;202122;f;30
20210602;2021-06-02;2021;2;Q2;6;June;22;4;Thursday;2;153;202102;202106;202122;f;30
20210603;2021-06-03;2021;2;Q2;6;June;22;5;Friday;3;154;202102;202106;202122;f;30
20210604;2021-06-04;2021;2;Q2;6;June;22;6;Saturday;4;155;202102;202106;202122;t;30
20210605;2021-06-05;2021;2;Q2;6;June;22;7;Sunday;5;156;202102;202106;202122;t;30
20210606;2021-06-06;2021;2;Q2;6;June;22;1;Monday;6;157;202102;202106;202122;f;30
20210607;2021-06-07;2021;2;Q2;6;June;23;2;Tuesday;7;158;202102;202106;202123;f;30
20210608;2021-06-08;2021;2;Q2;6;June;23;3;Wednesday;8;159;202102;202106;202123;f;30
20210609;2021-06-09;2021;2;Q2;6;June;23;4;Thursday;9;160;202102;202106;202123;f;30
20210610;2021-06-10;2021;2;Q2;6;June;23;5;Friday;10;161;202102;202106;202123;f;30
20210611;2021-06-11;2021;2;Q2;6;June;23;6;Saturday;11;162;202102;202106;202123;t;30
20210612;2021-06-12;2021;2;Q2;6;June;23;7;Sunday;12;163;202102;202106;202123;t;30
20210613;2021-06-13;2021;2;Q2;6;June;23;1;Monday;13;164;202102;202106;202123;f;30
20210614;2021-06-14;2021;2;Q2;6;June;24;2;Tuesday;14;165;202102;202106;202124;f;30
20210615;2021-06-15;2021;2;Q2;6;June;24;3;Wednesday;15;166;202102;202106;202124;f;30
20210616;2021-06-16;2021;2;Q2;6;June;24;4;Thursday;16;167;202102;202106;202124;f;30
20210617;2021-06-17;2021;2;Q2;6;June;24;5;Friday;17;168;202102;202106;202124;f;30
20210618;2021-06-18;2021;2;Q2;6;June;24;6;Saturday;18;169;202102;202106;202124;t;30
20210619;2021-06-19;2021;2;Q2;6;June;24;7;Sunday;19;170;202102;202106;202124;t;30
20210620;2021-06-20;2021;2;Q2;6;June;24;1;Monday;20;171;202102;202106;202124;f;30
20210621;2021-06-21;2021;2;Q2;6;June;25;2;Tuesday;21;172;202102;202106;202125;f;30
20210622;2021-06-22;2021;2;Q2;6;June;25;3;Wednesday;22;173;202102;202106;202125;f;30
20210623;2021-06-23;2021;2;Q2;6;June;25;4;Thursday;23;174;202102;202106;202125;f;30
20210624;2021-06-24;2021;2;Q2;6;June;25;5;Friday;24;175;202102;202106;202125;f;30
20210625;2021-06-25;2021;2;Q2;6;June;25;6;Saturday;25;176;202102;202106;202125;t;30
20210626;2021-06-26;2021;2;Q2;6;June;25;7;Sunday;26;177;202102;202106;202125;t;30
20210627;2021-06-27;2021;2;Q2;6;June;25;1;Monday;27;178;202102;202106;202125;f;30
20210628;2021-06-28;2021;2;Q2;6;June;26;2;Tuesday;28;179;202102;202106;202126;f;30
20210629;2021-06-29;2021;2;Q2;6;June;26;3;Wednesday;29;180;202102;202106;202126;f;30
20210630;2021-06-30;2021;2;Q2;6;June;26;4;Thursday;30;181;202102;202106;202126;f;30
20210701;2021-07-01;2021;3;Q3;7;July;26;5;Friday;1;182;202103;202107;202126;f;31
20210702;2021-07-02;2021;3;Q3;7;July;26;6;Saturday;2;183;202103;202107;202126;t;31
20210703;2021-07-03;2021;3;Q3;7;July;26;7;Sunday;3;184;202103;202107;202126;t;31
20210704;2021-07-04;2021;3;Q3;7;July;26;1;Monday;4;185;202103;202107;202126;f;31
20210705;2021-07-05;2021;3;Q3;7;July;27;2;Tuesday;5;186;202103;202107;202127;f;31
20210706;2021-07-06;2021;3;Q3;7;July;27;3;Wednesday;6;187;202103;202107;202127;f;31
20210707;2021-07-07;2021;3;Q3;7;July;27;4;Thursday;7;188;202103;202107;202127;f;31
20210708;2021-07-08;2021;3;Q3;7;July;27;5;Friday;8;189;202103;202107;202127;f;31
20210709;2021-07-09;2021;3;Q3;7;July;27;6;Saturday;9;190;202103;202107;202127;t;31
20210710;2021-07-10;2021;3;Q3;7;July;27;7;Sunday;10;191;202103;202107;202127;t;31
20210711;2021-07-11;2021;3;Q3;7;July;27;1;Monday;11;192;202103;202107;202127;f;31
20210712;2021-07-12;2021;3;Q3;7;July;28;2;Tuesday;12;193;202103;202107;202128;f;31
20210713;2021-07-13;2021;3;Q3;7;July;28;3;Wednesday;13;194;202103;202107;202128;f;31
20210714;2021-07-14;2021;3;Q3;7;July;28;4;Thursday;14;195;202103;202107;202128;f;31
20210715;2021-07-15;2021;3;Q3;7;July;28;5;Friday;15;196;202103;202107;202128;f;31
20210716;2021-07-16;2021;3;Q3;7;July;28;6;Saturday;16;197;202103;202107;202128;t;31
20210717;2021-07-17;2021;3;Q3;7;July;28;7;Sunday;17;198;202103;202107;202128;t;31
20210718;2021-07-18;2021;3;Q3;7;July;28;1;Monday;18;199;202103;202107;202128;f;31
20210719;2021-07-19;2021;3;Q3;7;July;29;2;Tuesday;19;200;202103;202107;202129;f;31
20210720;2021-07-20;2021;3;Q3;7;July;29;3;Wednesday;20;201;202103;202107;202129;f;31
20210721;2021-07-21;2021;3;Q3;7;July;29;4;Thursday;21;202;202103;202107;202129;f;31
20210722;2021-07-22;2021;3;Q3;7;July;29;5;Friday;22;203;202103;202107;202129;f;31
20210723;2021-07-23;2021;3;Q3;7;July;29;6;Saturday;23;204;202103;202107;202129;t;31
20210724;2021-07-24;2021;3;Q3;7;July;29;7;Sunday;24;205;202103;202107;202129;t;31
20210725;2021-07-25;2021;3;Q3;7;July;29;1;Monday;25;206;202103;202107;202129;f;31
20210726;2021-07-26;2021;3;Q3;7;July;30;2;Tuesday;26;207;202103;202107;202130;f;31
20210727;2021-07-27;2021;3;Q3;7;July;30;3;Wednesday;27;208;202103;202107;202130;f;31
20210728;2021-07-28;2021;3;Q3;7;July;30;4;Thursday;28;209;202103;202107;202130;f;31
20210729;2021-07-29;2021;3;Q3;7;July;30;5;Friday;29;210;202103;202107;202130;f;31
20210730;2021-07-30;2021;3;Q3;7;July;30;6;Saturday;30;211;202103;202107;202130;t;31
20210731;2021-07-31;2021;3;Q3;7;July;30;7;Sunday;31;212;202103;202107;202130;t;31
20210801;2021-08-01;2021;3;Q3;8;August;30;1;Monday;1;213;202103;202108;202130;f;31
20210802;2021-08-02;2021;3;Q3;8;August;31;2;Tuesday;2;214;202103;202108;202131;f;31
20210803;2021-08-03;2021;3;Q3;8;August;31;3;Wednesday;3;215;202103;202108;202131;f;31
20210804;2021-08-04;2021;3;Q3;8;August;31;4;Thursday;4;216;202103;202108;202131;f;31
20210805;2021-08-05;2021;3;Q3;8;August;31;5;Friday;5;217;202103;202108;202131;f;31
20210806;2021-08-06;2021;3;Q3;8;August;31;6;Saturday;6;218;202103;202108;202131;t;31
20210807;2021-08-07;2021;3;Q3;8;August;31;7;Sunday;7;219;202103;202108;202131;t;31
20210808;2021-08-08;2021;3;Q3;8;August;31;1;Monday;8;220;202103;202108;202131;f;31
20210809;2021-08-09;2021;3;Q3;8;August;32;2;Tuesday;9;221;202103;202108;202132;f;31
20210810;2021-08-10;2021;3;Q3;8;August;32;3;Wednesday;10;222;202103;202108;202132;f;31
20210811;2021-08-11;2021;3;Q3;8;August;32;4;Thursday;11;223;202103;202108;202132;f;31
20210812;2021-08-12;2021;3;Q3;8;August;32;5;Friday;12;224;202103;202108;202132;f;31
20210813;2021-08-13;2021;3;Q3;8;August;32;6;Saturday;13;225;202103;202108;202132;t;31
20210814;2021-08-14;2021;3;Q3;8;August;32;7;Sunday;14;226;202103;202108;202132;t;31
20210815;2021-08-15;2021;3;Q3;8;August;32;1;Monday;15;227;202103;202108;202132;f;31
20210816;2021-08-16;2021;3;Q3;8;August;33;2;Tuesday;16;228;202103;202108;202133;f;31
20210817;2021-08-17;2021;3;Q3;8;August;33;3;Wednesday;17;229;202103;202108;202133;f;31
20210818;2021-08-18;2021;3;Q3;8;August;33;4;Thursday;18;230;202103;202108;202133;f;31
20210819;2021-08-19;2021;3;Q3;8;August;33;5;Friday;19;231;202103;202108;202133;f;31
20210820;2021-08-20;2021;3;Q3;8;August;33;6;Saturday;20;232;202103;202108;202133;t;31
20210821;2021-08-21;2021;3;Q3;8;August;33;7;Sunday;21;233;202103;202108;202133;t;31
20210822;2021-08-22;2021;3;Q3;8;August;33;1;Monday;22;234;202103;202108;202133;f;31
20210823;2021-08-23;2021;3;Q3;8;August;34;2;Tuesday;23;235;202103;202108;202134;f;31
20210824;2021-08-24;2021;3;Q3;8;August;34;3;Wednesday;24;236;202103;202108;202134;f;31
20210825;2021-08-25;2021;3;Q3;8;August;34;4;Thursday;25;237;202103;202108;202134;f;31
20210826;2021-08-26;2021;3;Q3;8;August;34;5;Friday;26;238;202103;202108;202134;f;31
20210827;2021-08-27;2021;3;Q3;8;August;34;6;Saturday;27;239;202103;202108;202134;t;31
20210828;2021-08-28;2021;3;Q3;8;August;34;7;Sunday;28;240;202103;202108;202134;t;31
20210829;2021-08-29;2021;3;Q3;8;August;34;1;Monday;29;241;202103;202108;202134;f;31
20210830;2021-08-30;2021;3;Q3;8;August;35;2;Tuesday;30;242;202103;202108;202135;f;31
20210831;2021-08-31;2021;3;Q3;8;August;35;3;Wednesday;31;243;202103;202108;202135;f;31
20210901;2021-09-01;2021;3;Q3;9;September;35;4;Thursday;1;244;202103;202109;202135;f;30
20210902;2021-09-02;2021;3;Q3;9;September;35;5;Friday;2;245;202103;202109;202135;f;30
20210903;2021-09-03;2021;3;Q3;9;September;35;6;Saturday;3;246;202103;202109;202135;t;30
20210904;2021-09-04;2021;3;Q3;9;September;35;7;Sunday;4;247;202103;202109;202135;t;30
20210905;2021-09-05;2021;3;Q3;9;September;35;1;Monday;5;248;202103;202109;202135;f;30
20210906;2021-09-06;2021;3;Q3;9;September;36;2;Tuesday;6;249;202103;202109;202136;f;30
20210907;2021-09-07;2021;3;Q3;9;September;36;3;Wednesday;7;250;202103;202109;202136;f;30
20210908;2021-09-08;2021;3;Q3;9;September;36;4;Thursday;8;251;202103;202109;202136;f;30
20210909;2021-09-09;2021;3;Q3;9;September;36;5;Friday;9;252;202103;202109;202136;f;30
20210910;2021-09-10;2021;3;Q3;9;September;36;6;Saturday;10;253;202103;202109;202136;t;30
20210911;2021-09-11;2021;3;Q3;9;September;36;7;Sunday;11;254;202103;202109;202136;t;30
20210912;2021-09-12;2021;3;Q3;9;September;36;1;Monday;12;255;202103;202109;202136;f;30
20210913;2021-09-13;2021;3;Q3;9;September;37;2;Tuesday;13;256;202103;202109;202137;f;30
20210914;2021-09-14;2021;3;Q3;9;September;37;3;Wednesday;14;257;202103;202109;202137;f;30
20210915;2021-09-15;2021;3;Q3;9;September;37;4;Thursday;15;258;202103;202109;202137;f;30
20210916;2021-09-16;2021;3;Q3;9;September;37;5;Friday;16;259;202103;202109;202137;f;30
20210917;2021-09-17;2021;3;Q3;9;September;37;6;Saturday;17;260;202103;202109;202137;t;30
20210918;2021-09-18;2021;3;Q3;9;September;37;7;Sunday;18;261;202103;202109;202137;t;30
20210919;2021-09-19;2021;3;Q3;9;September;37;1;Monday;19;262;202103;202109;202137;f;30
20210920;2021-09-20;2021;3;Q3;9;September;38;2;Tuesday;20;263;202103;202109;202138;f;30
