hora_id;horas;minutos;segundos;hora_completa;jornada
120519;12;5 ;19;12:05:19;Mediodia
120520;12;5 ;20;12:05:20;Mediodia
120521;12;5 ;21;12:05:21;Mediodia
120522;12;5 ;22;12:05:22;Mediodia
120523;12;5 ;23;12:05:23;Mediodia
120524;12;5 ;24;12:05:24;Mediodia
120525;12;5 ;25;12:05:25;Mediodia
120526;12;5 ;26;12:05:26;Mediodia
120527;12;5 ;27;12:05:27;Mediodia
120528;12;5 ;28;12:05:28;Mediodia
120529;12;5 ;29;12:05:29;Mediodia
120530;12;5 ;30;12:05:30;Mediodia
120531;12;5 ;31;12:05:31;Mediodia
120532;12;5 ;32;12:05:32;Mediodia
120533;12;5 ;33;12:05:33;Mediodia
120534;12;5 ;34;12:05:34;Mediodia
120535;12;5 ;35;12:05:35;Mediodia
120536;12;5 ;36;12:05:36;Mediodia
120537;12;5 ;37;12:05:37;Mediodia
120538;12;5 ;38;12:05:38;Mediodia
120539;12;5 ;39;12:05:39;Mediodia
120540;12;5 ;40;12:05:40;Mediodia
120541;12;5 ;41;12:05:41;Mediodia
120542;12;5 ;42;12:05:42;Mediodia
120543;12;5 ;43;12:05:43;Mediodia
120544;12;5 ;44;12:05:44;Mediodia
120545;12;5 ;45;12:05:45;Mediodia
120546;12;5 ;46;12:05:46;Mediodia
120547;12;5 ;47;12:05:47;Mediodia
120548;12;5 ;48;12:05:48;Mediodia
120549;12;5 ;49;12:05:49;Mediodia
120550;12;5 ;50;12:05:50;Mediodia
120551;12;5 ;51;12:05:51;Mediodia
120552;12;5 ;52;12:05:52;Mediodia
120553;12;5 ;53;12:05:53;Mediodia
120554;12;5 ;54;12:05:54;Mediodia
120555;12;5 ;55;12:05:55;Mediodia
120556;12;5 ;56;12:05:56;Mediodia
120557;12;5 ;57;12:05:57;Mediodia
120558;12;5 ;58;12:05:58;Mediodia
120559;12;5 ;59;12:05:59;Mediodia
120600;12;6 ;0 ;12:06:00;Mediodia
120601;12;6 ;1 ;12:06:01;Mediodia
120602;12;6 ;2 ;12:06:02;Mediodia
120603;12;6 ;3 ;12:06:03;Mediodia
120604;12;6 ;4 ;12:06:04;Mediodia
120605;12;6 ;5 ;12:06:05;Mediodia
120606;12;6 ;6 ;12:06:06;Mediodia
120607;12;6 ;7 ;12:06:07;Mediodia
120608;12;6 ;8 ;12:06:08;Mediodia
120609;12;6 ;9 ;12:06:09;Mediodia
120610;12;6 ;10;12:06:10;Mediodia
120611;12;6 ;11;12:06:11;Mediodia
120612;12;6 ;12;12:06:12;Mediodia
120613;12;6 ;13;12:06:13;Mediodia
120614;12;6 ;14;12:06:14;Mediodia
120615;12;6 ;15;12:06:15;Mediodia
120616;12;6 ;16;12:06:16;Mediodia
120617;12;6 ;17;12:06:17;Mediodia
120618;12;6 ;18;12:06:18;Mediodia
120619;12;6 ;19;12:06:19;Mediodia
120620;12;6 ;20;12:06:20;Mediodia
120621;12;6 ;21;12:06:21;Mediodia
120622;12;6 ;22;12:06:22;Mediodia
120623;12;6 ;23;12:06:23;Mediodia
120624;12;6 ;24;12:06:24;Mediodia
120625;12;6 ;25;12:06:25;Mediodia
120626;12;6 ;26;12:06:26;Mediodia
120627;12;6 ;27;12:06:27;Mediodia
120628;12;6 ;28;12:06:28;Mediodia
120629;12;6 ;29;12:06:29;Mediodia
120630;12;6 ;30;12:06:30;Mediodia
120631;12;6 ;31;12:06:31;Mediodia
120632;12;6 ;32;12:06:32;Mediodia
120633;12;6 ;33;12:06:33;Mediodia
120634;12;6 ;34;12:06:34;Mediodia
120635;12;6 ;35;12:06:35;Mediodia
120636;12;6 ;36;12:06:36;Mediodia
120637;12;6 ;37;12:06:37;Mediodia
120638;12;6 ;38;12:06:38;Mediodia
120639;12;6 ;39;12:06:39;Mediodia
120640;12;6 ;40;12:06:40;Mediodia
120641;12;6 ;41;12:06:41;Mediodia
120642;12;6 ;42;12:06:42;Mediodia
120643;12;6 ;43;12:06:43;Mediodia
120644;12;6 ;44;12:06:44;Mediodia
120645;12;6 ;45;12:06:45;Mediodia
120646;12;6 ;46;12:06:46;Mediodia
120647;12;6 ;47;12:06:47;Mediodia
120648;12;6 ;48;12:06:48;Mediodia
120649;12;6 ;49;12:06:49;Mediodia
120650;12;6 ;50;12:06:50;Mediodia
120651;12;6 ;51;12:06:51;Mediodia
120652;12;6 ;52;12:06:52;Mediodia
120653;12;6 ;53;12:06:53;Mediodia
120654;12;6 ;54;12:06:54;Mediodia
120655;12;6 ;55;12:06:55;Mediodia
120656;12;6 ;56;12:06:56;Mediodia
120657;12;6 ;57;12:06:57;Mediodia
120658;12;6 ;58;12:06:58;Mediodia
120659;12;6 ;59;12:06:59;Mediodia
120700;12;7 ;0 ;12:07:00;Mediodia
120701;12;7 ;1 ;12:07:01;Mediodia
120702;12;7 ;2 ;12:07:02;Mediodia
120703;12;7 ;3 ;12:07:03;Mediodia
120704;12;7 ;4 ;12:07:04;Mediodia
120705;12;7 ;5 ;12:07:05;Mediodia
120706;12;7 ;6 ;12:07:06;Mediodia
120707;12;7 ;7 ;12:07:07;Mediodia
120708;12;7 ;8 ;12:07:08;Mediodia
120709;12;7 ;9 ;12:07:09;Mediodia
120710;12;7 ;10;12:07:10;Mediodia
120711;12;7 ;11;12:07:11;Mediodia
120712;12;7 ;12;12:07:12;Mediodia
120713;12;7 ;13;12:07:13;Mediodia
120714;12;7 ;14;12:07:14;Mediodia
120715;12;7 ;15;12:07:15;Mediodia
120716;12;7 ;16;12:07:16;Mediodia
120717;12;7 ;17;12:07:17;Mediodia
120718;12;7 ;18;12:07:18;Mediodia
120719;12;7 ;19;12:07:19;Mediodia
120720;12;7 ;20;12:07:20;Mediodia
120721;12;7 ;21;12:07:21;Mediodia
120722;12;7 ;22;12:07:22;Mediodia
120723;12;7 ;23;12:07:23;Mediodia
120724;12;7 ;24;12:07:24;Mediodia
120725;12;7 ;25;12:07:25;Mediodia
120726;12;7 ;26;12:07:26;Mediodia
120727;12;7 ;27;12:07:27;Mediodia
120728;12;7 ;28;12:07:28;Mediodia
120729;12;7 ;29;12:07:29;Mediodia
120730;12;7 ;30;12:07:30;Mediodia
120731;12;7 ;31;12:07:31;Mediodia
120732;12;7 ;32;12:07:32;Mediodia
120733;12;7 ;33;12:07:33;Mediodia
120734;12;7 ;34;12:07:34;Mediodia
120735;12;7 ;35;12:07:35;Mediodia
120736;12;7 ;36;12:07:36;Mediodia
120737;12;7 ;37;12:07:37;Mediodia
120738;12;7 ;38;12:07:38;Mediodia
120739;12;7 ;39;12:07:39;Mediodia
120740;12;7 ;40;12:07:40;Mediodia
120741;12;7 ;41;12:07:41;Mediodia
120742;12;7 ;42;12:07:42;Mediodia
120743;12;7 ;43;12:07:43;Mediodia
120744;12;7 ;44;12:07:44;Mediodia
120745;12;7 ;45;12:07:45;Mediodia
120746;12;7 ;46;12:07:46;Mediodia
120747;12;7 ;47;12:07:47;Mediodia
120748;12;7 ;48;12:07:48;Mediodia
120749;12;7 ;49;12:07:49;Mediodia
120750;12;7 ;50;12:07:50;Mediodia
120751;12;7 ;51;12:07:51;Mediodia
120752;12;7 ;52;12:07:52;Mediodia
120753;12;7 ;53;12:07:53;Mediodia
120754;12;7 ;54;12:07:54;Mediodia
120755;12;7 ;55;12:07:55;Mediodia
120756;12;7 ;56;12:07:56;Mediodia
120757;12;7 ;57;12:07:57;Mediodia
120758;12;7 ;58;12:07:58;Mediodia
120759;12;7 ;59;12:07:59;Mediodia
120800;12;8 ;0 ;12:08:00;Mediodia
120801;12;8 ;1 ;12:08:01;Mediodia
120802;12;8 ;2 ;12:08:02;Mediodia
120803;12;8 ;3 ;12:08:03;Mediodia
120804;12;8 ;4 ;12:08:04;Mediodia
120805;12;8 ;5 ;12:08:05;Mediodia
120806;12;8 ;6 ;12:08:06;Mediodia
120807;12;8 ;7 ;12:08:07;Mediodia
120808;12;8 ;8 ;12:08:08;Mediodia
120809;12;8 ;9 ;12:08:09;Mediodia
120810;12;8 ;10;12:08:10;Mediodia
120811;12;8 ;11;12:08:11;Mediodia
120812;12;8 ;12;12:08:12;Mediodia
120813;12;8 ;13;12:08:13;Mediodia
120814;12;8 ;14;12:08:14;Mediodia
120815;12;8 ;15;12:08:15;Mediodia
120816;12;8 ;16;12:08:16;Mediodia
120817;12;8 ;17;12:08:17;Mediodia
120818;12;8 ;18;12:08:18;Mediodia
120819;12;8 ;19;12:08:19;Mediodia
120820;12;8 ;20;12:08:20;Mediodia
120821;12;8 ;21;12:08:21;Mediodia
120822;12;8 ;22;12:08:22;Mediodia
120823;12;8 ;23;12:08:23;Mediodia
120824;12;8 ;24;12:08:24;Mediodia
120825;12;8 ;25;12:08:25;Mediodia
120826;12;8 ;26;12:08:26;Mediodia
120827;12;8 ;27;12:08:27;Mediodia
120828;12;8 ;28;12:08:28;Mediodia
120829;12;8 ;29;12:08:29;Mediodia
120830;12;8 ;30;12:08:30;Mediodia
120831;12;8 ;31;12:08:31;Mediodia
120832;12;8 ;32;12:08:32;Mediodia
120833;12;8 ;33;12:08:33;Mediodia
120834;12;8 ;34;12:08:34;Mediodia
120835;12;8 ;35;12:08:35;Mediodia
120836;12;8 ;36;12:08:36;Mediodia
120837;12;8 ;37;12:08:37;Mediodia
120838;12;8 ;38;12:08:38;Mediodia
120839;12;8 ;39;12:08:39;Mediodia
120840;12;8 ;40;12:08:40;Mediodia
120841;12;8 ;41;12:08:41;Mediodia
120842;12;8 ;42;12:08:42;Mediodia
120843;12;8 ;43;12:08:43;Mediodia
120844;12;8 ;44;12:08:44;Mediodia
120845;12;8 ;45;12:08:45;Mediodia
120846;12;8 ;46;12:08:46;Mediodia
120847;12;8 ;47;12:08:47;Mediodia
120848;12;8 ;48;12:08:48;Mediodia
120849;12;8 ;49;12:08:49;Mediodia
120850;12;8 ;50;12:08:50;Mediodia
120851;12;8 ;51;12:08:51;Mediodia
120852;12;8 ;52;12:08:52;Mediodia
120853;12;8 ;53;12:08:53;Mediodia
120854;12;8 ;54;12:08:54;Mediodia
120855;12;8 ;55;12:08:55;Mediodia
120856;12;8 ;56;12:08:56;Mediodia
120857;12;8 ;57;12:08:57;Mediodia
120858;12;8 ;58;12:08:58;Mediodia
120859;12;8 ;59;12:08:59;Mediodia
120900;12;9 ;0 ;12:09:00;Mediodia
120901;12;9 ;1 ;12:09:01;Mediodia
120902;12;9 ;2 ;12:09:02;Mediodia
120903;12;9 ;3 ;12:09:03;Mediodia
120904;12;9 ;4 ;12:09:04;Mediodia
120905;12;9 ;5 ;12:09:05;Mediodia
120906;12;9 ;6 ;12:09:06;Mediodia
120907;12;9 ;7 ;12:09:07;Mediodia
120908;12;9 ;8 ;12:09:08;Mediodia
120909;12;9 ;9 ;12:09:09;Mediodia
120910;12;9 ;10;12:09:10;Mediodia
120911;12;9 ;11;12:09:11;Mediodia
120912;12;9 ;12;12:09:12;Mediodia
120913;12;9 ;13;12:09:13;Mediodia
120914;12;9 ;14;12:09:14;Mediodia
120915;12;9 ;15;12:09:15;Mediodia
120916;12;9 ;16;12:09:16;Mediodia
120917;12;9 ;17;12:09:17;Mediodia
120918;12;9 ;18;12:09:18;Mediodia
120919;12;9 ;19;12:09:19;Mediodia
120920;12;9 ;20;12:09:20;Mediodia
120921;12;9 ;21;12:09:21;Mediodia
120922;12;9 ;22;12:09:22;Mediodia
120923;12;9 ;23;12:09:23;Mediodia
120924;12;9 ;24;12:09:24;Mediodia
120925;12;9 ;25;12:09:25;Mediodia
120926;12;9 ;26;12:09:26;Mediodia
120927;12;9 ;27;12:09:27;Mediodia
120928;12;9 ;28;12:09:28;Mediodia
120929;12;9 ;29;12:09:29;Mediodia
120930;12;9 ;30;12:09:30;Mediodia
120931;12;9 ;31;12:09:31;Mediodia
120932;12;9 ;32;12:09:32;Mediodia
120933;12;9 ;33;12:09:33;Mediodia
120934;12;9 ;34;12:09:34;Mediodia
120935;12;9 ;35;12:09:35;Mediodia
120936;12;9 ;36;12:09:36;Mediodia
120937;12;9 ;37;12:09:37;Mediodia
120938;12;9 ;38;12:09:38;Mediodia
120939;12;9 ;39;12:09:39;Mediodia
120940;12;9 ;40;12:09:40;Mediodia
120941;12;9 ;41;12:09:41;Mediodia
120942;12;9 ;42;12:09:42;Mediodia
120943;12;9 ;43;12:09:43;Mediodia
120944;12;9 ;44;12:09:44;Mediodia
120945;12;9 ;45;12:09:45;Mediodia
120946;12;9 ;46;12:09:46;Mediodia
120947;12;9 ;47;12:09:47;Mediodia
120948;12;9 ;48;12:09:48;Mediodia
120949;12;9 ;49;12:09:49;Mediodia
120950;12;9 ;50;12:09:50;Mediodia
120951;12;9 ;51;12:09:51;Mediodia
120952;12;9 ;52;12:09:52;Mediodia
120953;12;9 ;53;12:09:53;Mediodia
120954;12;9 ;54;12:09:54;Mediodia
120955;12;9 ;55;12:09:55;Mediodia
120956;12;9 ;56;12:09:56;Mediodia
120957;12;9 ;57;12:09:57;Mediodia
120958;12;9 ;58;12:09:58;Mediodia
120959;12;9 ;59;12:09:59;Mediodia
121000;12;10;0 ;12:10:00;Mediodia
121001;12;10;1 ;12:10:01;Mediodia
121002;12;10;2 ;12:10:02;Mediodia
121003;12;10;3 ;12:10:03;Mediodia
121004;12;10;4 ;12:10:04;Mediodia
121005;12;10;5 ;12:10:05;Mediodia
121006;12;10;6 ;12:10:06;Mediodia
121007;12;10;7 ;12:10:07;Mediodia
121008;12;10;8 ;12:10:08;Mediodia
121009;12;10;9 ;12:10:09;Mediodia
121010;12;10;10;12:10:10;Mediodia
121011;12;10;11;12:10:11;Mediodia
121012;12;10;12;12:10:12;Mediodia
121013;12;10;13;12:10:13;Mediodia
121014;12;10;14;12:10:14;Mediodia
121015;12;10;15;12:10:15;Mediodia
121016;12;10;16;12:10:16;Mediodia
121017;12;10;17;12:10:17;Mediodia
121018;12;10;18;12:10:18;Mediodia
121019;12;10;19;12:10:19;Mediodia
121020;12;10;20;12:10:20;Mediodia
121021;12;10;21;12:10:21;Mediodia
121022;12;10;22;12:10:22;Mediodia
121023;12;10;23;12:10:23;Mediodia
121024;12;10;24;12:10:24;Mediodia
121025;12;10;25;12:10:25;Mediodia
121026;12;10;26;12:10:26;Mediodia
121027;12;10;27;12:10:27;Mediodia
121028;12;10;28;12:10:28;Mediodia
121029;12;10;29;12:10:29;Mediodia
121030;12;10;30;12:10:30;Mediodia
121031;12;10;31;12:10:31;Mediodia
121032;12;10;32;12:10:32;Mediodia
121033;12;10;33;12:10:33;Mediodia
121034;12;10;34;12:10:34;Mediodia
121035;12;10;35;12:10:35;Mediodia
121036;12;10;36;12:10:36;Mediodia
121037;12;10;37;12:10:37;Mediodia
121038;12;10;38;12:10:38;Mediodia
121039;12;10;39;12:10:39;Mediodia
121040;12;10;40;12:10:40;Mediodia
121041;12;10;41;12:10:41;Mediodia
121042;12;10;42;12:10:42;Mediodia
121043;12;10;43;12:10:43;Mediodia
121044;12;10;44;12:10:44;Mediodia
121045;12;10;45;12:10:45;Mediodia
121046;12;10;46;12:10:46;Mediodia
121047;12;10;47;12:10:47;Mediodia
121048;12;10;48;12:10:48;Mediodia
121049;12;10;49;12:10:49;Mediodia
121050;12;10;50;12:10:50;Mediodia
121051;12;10;51;12:10:51;Mediodia
121052;12;10;52;12:10:52;Mediodia
121053;12;10;53;12:10:53;Mediodia
121054;12;10;54;12:10:54;Mediodia
121055;12;10;55;12:10:55;Mediodia
121056;12;10;56;12:10:56;Mediodia
121057;12;10;57;12:10:57;Mediodia
121058;12;10;58;12:10:58;Mediodia
121059;12;10;59;12:10:59;Mediodia
121100;12;11;0 ;12:11:00;Mediodia
121101;12;11;1 ;12:11:01;Mediodia
121102;12;11;2 ;12:11:02;Mediodia
121103;12;11;3 ;12:11:03;Mediodia
121104;12;11;4 ;12:11:04;Mediodia
121105;12;11;5 ;12:11:05;Mediodia
121106;12;11;6 ;12:11:06;Mediodia
121107;12;11;7 ;12:11:07;Mediodia
121108;12;11;8 ;12:11:08;Mediodia
121109;12;11;9 ;12:11:09;Mediodia
121110;12;11;10;12:11:10;Mediodia
121111;12;11;11;12:11:11;Mediodia
121112;12;11;12;12:11:12;Mediodia
121113;12;11;13;12:11:13;Mediodia
121114;12;11;14;12:11:14;Mediodia
121115;12;11;15;12:11:15;Mediodia
121116;12;11;16;12:11:16;Mediodia
121117;12;11;17;12:11:17;Mediodia
121118;12;11;18;12:11:18;Mediodia
121119;12;11;19;12:11:19;Mediodia
121120;12;11;20;12:11:20;Mediodia
121121;12;11;21;12:11:21;Mediodia
121122;12;11;22;12:11:22;Mediodia
121123;12;11;23;12:11:23;Mediodia
121124;12;11;24;12:11:24;Mediodia
121125;12;11;25;12:11:25;Mediodia
121126;12;11;26;12:11:26;Mediodia
121127;12;11;27;12:11:27;Mediodia
121128;12;11;28;12:11:28;Mediodia
121129;12;11;29;12:11:29;Mediodia
121130;12;11;30;12:11:30;Mediodia
121131;12;11;31;12:11:31;Mediodia
121132;12;11;32;12:11:32;Mediodia
121133;12;11;33;12:11:33;Mediodia
121134;12;11;34;12:11:34;Mediodia
121135;12;11;35;12:11:35;Mediodia
121136;12;11;36;12:11:36;Mediodia
121137;12;11;37;12:11:37;Mediodia
121138;12;11;38;12:11:38;Mediodia
121139;12;11;39;12:11:39;Mediodia
121140;12;11;40;12:11:40;Mediodia
121141;12;11;41;12:11:41;Mediodia
121142;12;11;42;12:11:42;Mediodia
121143;12;11;43;12:11:43;Mediodia
121144;12;11;44;12:11:44;Mediodia
121145;12;11;45;12:11:45;Mediodia
121146;12;11;46;12:11:46;Mediodia
121147;12;11;47;12:11:47;Mediodia
121148;12;11;48;12:11:48;Mediodia
121149;12;11;49;12:11:49;Mediodia
121150;12;11;50;12:11:50;Mediodia
121151;12;11;51;12:11:51;Mediodia
121152;12;11;52;12:11:52;Mediodia
121153;12;11;53;12:11:53;Mediodia
121154;12;11;54;12:11:54;Mediodia
121155;12;11;55;12:11:55;Mediodia
121156;12;11;56;12:11:56;Mediodia
121157;12;11;57;12:11:57;Mediodia
121158;12;11;58;12:11:58;Mediodia
121159;12;11;59;12:11:59;Mediodia
121200;12;12;0 ;12:12:00;Mediodia
121201;12;12;1 ;12:12:01;Mediodia
121202;12;12;2 ;12:12:02;Mediodia
121203;12;12;3 ;12:12:03;Mediodia
121204;12;12;4 ;12:12:04;Mediodia
121205;12;12;5 ;12:12:05;Mediodia
121206;12;12;6 ;12:12:06;Mediodia
121207;12;12;7 ;12:12:07;Mediodia
121208;12;12;8 ;12:12:08;Mediodia
121209;12;12;9 ;12:12:09;Mediodia
121210;12;12;10;12:12:10;Mediodia
121211;12;12;11;12:12:11;Mediodia
121212;12;12;12;12:12:12;Mediodia
121213;12;12;13;12:12:13;Mediodia
121214;12;12;14;12:12:14;Mediodia
121215;12;12;15;12:12:15;Mediodia
121216;12;12;16;12:12:16;Mediodia
121217;12;12;17;12:12:17;Mediodia
121218;12;12;18;12:12:18;Mediodia
121219;12;12;19;12:12:19;Mediodia
121220;12;12;20;12:12:20;Mediodia
121221;12;12;21;12:12:21;Mediodia
121222;12;12;22;12:12:22;Mediodia
121223;12;12;23;12:12:23;Mediodia
121224;12;12;24;12:12:24;Mediodia
121225;12;12;25;12:12:25;Mediodia
121226;12;12;26;12:12:26;Mediodia
121227;12;12;27;12:12:27;Mediodia
121228;12;12;28;12:12:28;Mediodia
121229;12;12;29;12:12:29;Mediodia
121230;12;12;30;12:12:30;Mediodia
121231;12;12;31;12:12:31;Mediodia
121232;12;12;32;12:12:32;Mediodia
121233;12;12;33;12:12:33;Mediodia
121234;12;12;34;12:12:34;Mediodia
121235;12;12;35;12:12:35;Mediodia
121236;12;12;36;12:12:36;Mediodia
121237;12;12;37;12:12:37;Mediodia
121238;12;12;38;12:12:38;Mediodia
121239;12;12;39;12:12:39;Mediodia
121240;12;12;40;12:12:40;Mediodia
121241;12;12;41;12:12:41;Mediodia
121242;12;12;42;12:12:42;Mediodia
121243;12;12;43;12:12:43;Mediodia
121244;12;12;44;12:12:44;Mediodia
121245;12;12;45;12:12:45;Mediodia
121246;12;12;46;12:12:46;Mediodia
121247;12;12;47;12:12:47;Mediodia
121248;12;12;48;12:12:48;Mediodia
121249;12;12;49;12:12:49;Mediodia
121250;12;12;50;12:12:50;Mediodia
121251;12;12;51;12:12:51;Mediodia
121252;12;12;52;12:12:52;Mediodia
121253;12;12;53;12:12:53;Mediodia
121254;12;12;54;12:12:54;Mediodia
121255;12;12;55;12:12:55;Mediodia
121256;12;12;56;12:12:56;Mediodia
121257;12;12;57;12:12:57;Mediodia
121258;12;12;58;12:12:58;Mediodia
121259;12;12;59;12:12:59;Mediodia
121300;12;13;0 ;12:13:00;Mediodia
121301;12;13;1 ;12:13:01;Mediodia
121302;12;13;2 ;12:13:02;Mediodia
121303;12;13;3 ;12:13:03;Mediodia
121304;12;13;4 ;12:13:04;Mediodia
121305;12;13;5 ;12:13:05;Mediodia
121306;12;13;6 ;12:13:06;Mediodia
121307;12;13;7 ;12:13:07;Mediodia
121308;12;13;8 ;12:13:08;Mediodia
121309;12;13;9 ;12:13:09;Mediodia
121310;12;13;10;12:13:10;Mediodia
121311;12;13;11;12:13:11;Mediodia
121312;12;13;12;12:13:12;Mediodia
121313;12;13;13;12:13:13;Mediodia
121314;12;13;14;12:13:14;Mediodia
121315;12;13;15;12:13:15;Mediodia
121316;12;13;16;12:13:16;Mediodia
121317;12;13;17;12:13:17;Mediodia
121318;12;13;18;12:13:18;Mediodia
121319;12;13;19;12:13:19;Mediodia
121320;12;13;20;12:13:20;Mediodia
121321;12;13;21;12:13:21;Mediodia
121322;12;13;22;12:13:22;Mediodia
121323;12;13;23;12:13:23;Mediodia
121324;12;13;24;12:13:24;Mediodia
121325;12;13;25;12:13:25;Mediodia
121326;12;13;26;12:13:26;Mediodia
121327;12;13;27;12:13:27;Mediodia
121328;12;13;28;12:13:28;Mediodia
121329;12;13;29;12:13:29;Mediodia
121330;12;13;30;12:13:30;Mediodia
121331;12;13;31;12:13:31;Mediodia
121332;12;13;32;12:13:32;Mediodia
121333;12;13;33;12:13:33;Mediodia
121334;12;13;34;12:13:34;Mediodia
121335;12;13;35;12:13:35;Mediodia
121336;12;13;36;12:13:36;Mediodia
121337;12;13;37;12:13:37;Mediodia
121338;12;13;38;12:13:38;Mediodia
121339;12;13;39;12:13:39;Mediodia
121340;12;13;40;12:13:40;Mediodia
121341;12;13;41;12:13:41;Mediodia
121342;12;13;42;12:13:42;Mediodia
121343;12;13;43;12:13:43;Mediodia
121344;12;13;44;12:13:44;Mediodia
121345;12;13;45;12:13:45;Mediodia
121346;12;13;46;12:13:46;Mediodia
121347;12;13;47;12:13:47;Mediodia
121348;12;13;48;12:13:48;Mediodia
121349;12;13;49;12:13:49;Mediodia
121350;12;13;50;12:13:50;Mediodia
121351;12;13;51;12:13:51;Mediodia
121352;12;13;52;12:13:52;Mediodia
121353;12;13;53;12:13:53;Mediodia
121354;12;13;54;12:13:54;Mediodia
121355;12;13;55;12:13:55;Mediodia
121356;12;13;56;12:13:56;Mediodia
121357;12;13;57;12:13:57;Mediodia
121358;12;13;58;12:13:58;Mediodia
121359;12;13;59;12:13:59;Mediodia
121400;12;14;0 ;12:14:00;Mediodia
121401;12;14;1 ;12:14:01;Mediodia
121402;12;14;2 ;12:14:02;Mediodia
121403;12;14;3 ;12:14:03;Mediodia
121404;12;14;4 ;12:14:04;Mediodia
121405;12;14;5 ;12:14:05;Mediodia
121406;12;14;6 ;12:14:06;Mediodia
121407;12;14;7 ;12:14:07;Mediodia
121408;12;14;8 ;12:14:08;Mediodia
121409;12;14;9 ;12:14:09;Mediodia
121410;12;14;10;12:14:10;Mediodia
121411;12;14;11;12:14:11;Mediodia
121412;12;14;12;12:14:12;Mediodia
121413;12;14;13;12:14:13;Mediodia
121414;12;14;14;12:14:14;Mediodia
121415;12;14;15;12:14:15;Mediodia
121416;12;14;16;12:14:16;Mediodia
121417;12;14;17;12:14:17;Mediodia
121418;12;14;18;12:14:18;Mediodia
121419;12;14;19;12:14:19;Mediodia
121420;12;14;20;12:14:20;Mediodia
121421;12;14;21;12:14:21;Mediodia
121422;12;14;22;12:14:22;Mediodia
121423;12;14;23;12:14:23;Mediodia
121424;12;14;24;12:14:24;Mediodia
121425;12;14;25;12:14:25;Mediodia
121426;12;14;26;12:14:26;Mediodia
121427;12;14;27;12:14:27;Mediodia
121428;12;14;28;12:14:28;Mediodia
121429;12;14;29;12:14:29;Mediodia
121430;12;14;30;12:14:30;Mediodia
121431;12;14;31;12:14:31;Mediodia
121432;12;14;32;12:14:32;Mediodia
121433;12;14;33;12:14:33;Mediodia
121434;12;14;34;12:14:34;Mediodia
121435;12;14;35;12:14:35;Mediodia
121436;12;14;36;12:14:36;Mediodia
121437;12;14;37;12:14:37;Mediodia
121438;12;14;38;12:14:38;Mediodia
121439;12;14;39;12:14:39;Mediodia
121440;12;14;40;12:14:40;Mediodia
121441;12;14;41;12:14:41;Mediodia
121442;12;14;42;12:14:42;Mediodia
121443;12;14;43;12:14:43;Mediodia
121444;12;14;44;12:14:44;Mediodia
121445;12;14;45;12:14:45;Mediodia
121446;12;14;46;12:14:46;Mediodia
121447;12;14;47;12:14:47;Mediodia
121448;12;14;48;12:14:48;Mediodia
121449;12;14;49;12:14:49;Mediodia
121450;12;14;50;12:14:50;Mediodia
121451;12;14;51;12:14:51;Mediodia
121452;12;14;52;12:14:52;Mediodia
121453;12;14;53;12:14:53;Mediodia
121454;12;14;54;12:14:54;Mediodia
121455;12;14;55;12:14:55;Mediodia
121456;12;14;56;12:14:56;Mediodia
121457;12;14;57;12:14:57;Mediodia
121458;12;14;58;12:14:58;Mediodia
121459;12;14;59;12:14:59;Mediodia
121500;12;15;0 ;12:15:00;Mediodia
121501;12;15;1 ;12:15:01;Mediodia
121502;12;15;2 ;12:15:02;Mediodia
121503;12;15;3 ;12:15:03;Mediodia
121504;12;15;4 ;12:15:04;Mediodia
121505;12;15;5 ;12:15:05;Mediodia
121506;12;15;6 ;12:15:06;Mediodia
121507;12;15;7 ;12:15:07;Mediodia
121508;12;15;8 ;12:15:08;Mediodia
121509;12;15;9 ;12:15:09;Mediodia
121510;12;15;10;12:15:10;Mediodia
121511;12;15;11;12:15:11;Mediodia
121512;12;15;12;12:15:12;Mediodia
121513;12;15;13;12:15:13;Mediodia
121514;12;15;14;12:15:14;Mediodia
121515;12;15;15;12:15:15;Mediodia
121516;12;15;16;12:15:16;Mediodia
121517;12;15;17;12:15:17;Mediodia
121518;12;15;18;12:15:18;Mediodia
121519;12;15;19;12:15:19;Mediodia
121520;12;15;20;12:15:20;Mediodia
121521;12;15;21;12:15:21;Mediodia
121522;12;15;22;12:15:22;Mediodia
121523;12;15;23;12:15:23;Mediodia
121524;12;15;24;12:15:24;Mediodia
121525;12;15;25;12:15:25;Mediodia
121526;12;15;26;12:15:26;Mediodia
121527;12;15;27;12:15:27;Mediodia
121528;12;15;28;12:15:28;Mediodia
121529;12;15;29;12:15:29;Mediodia
121530;12;15;30;12:15:30;Mediodia
121531;12;15;31;12:15:31;Mediodia
121532;12;15;32;12:15:32;Mediodia
121533;12;15;33;12:15:33;Mediodia
121534;12;15;34;12:15:34;Mediodia
121535;12;15;35;12:15:35;Mediodia
121536;12;15;36;12:15:36;Mediodia
121537;12;15;37;12:15:37;Mediodia
121538;12;15;38;12:15:38;Mediodia
121539;12;15;39;12:15:39;Mediodia
121540;12;15;40;12:15:40;Mediodia
121541;12;15;41;12:15:41;Mediodia
121542;12;15;42;12:15:42;Mediodia
121543;12;15;43;12:15:43;Mediodia
121544;12;15;44;12:15:44;Mediodia
121545;12;15;45;12:15:45;Mediodia
121546;12;15;46;12:15:46;Mediodia
121547;12;15;47;12:15:47;Mediodia
